age,y
40,0
51,0
29,0
31,0
38,0
50,1
28,0
37,0
40,0
30,0
37,0
47,0
58,0
36,0
36,0
41,0
47,0
27,0
51,0
33,0
60,0
32,0
50,0
30,0
36,0
32,0
29,0
79,0
39,0
44,0
40,0
39,0
36,0
53,0
53,0
54,0
28,0
35,0
50,0
42,1
30,0
46,0
53,0
60,0
33,0
36,0
49,0
48,0
31,0
37,0
44,0
69,1
36,0
31,0
59,0
35,0
31,0
46,0
33,0
40,0
43,0
32,0
32,0
61,0
50,0
48,0
47,0
35,1
44,0
33,0
47,0
34,0
30,0
27,0
30,0
39,0
45,0
22,1
55,0
32,0
73,1
44,0
54,0
45,0
31,0
27,0
36,0
35,0
53,0
41,0
36,0
31,0
39,0
47,0
32,0
42,0
28,0
31,0
52,0
42,0
35,0
63,1
50,0
31,0
28,0
34,0
28,0
59,0
29,0
36,0
33,0
41,0
35,0
45,1
59,1
38,0
56,0
52,0
33,0
53,0
83,0
33,1
22,1
60,0
57,0
32,0
27,0
39,0
29,0
26,1
35,0
43,0
39,0
39,0
37,0
54,1
45,0
58,0
32,1
30,0
41,0
35,0
50,0
25,0
34,0
38,0
65,1
38,0
52,0
36,0
34,0
31,0
52,0
31,0
72,0
51,0
54,0
46,0
58,0
33,0
37,0
45,0
39,0
38,0
50,0
40,1
57,0
58,0
30,0
42,0
40,1
23,0
35,1
30,0
37,0
31,0
60,0
52,0
47,0
36,0
53,0
29,1
59,0
34,0
50,0
41,0
65,0
49,0
42,0
28,0
35,0
26,0
42,0
33,0
34,0
41,0
34,0
41,0
57,0
46,1
26,0
41,0
46,0
58,0
36,0
31,0
56,0
43,0
30,0
43,0
52,0
57,0
35,0
43,0
53,0
35,0
27,0
49,0
37,0
51,0
53,0
48,0
57,0
42,1
45,0
57,0
50,0
39,0
33,0
38,1
58,0
41,0
33,0
42,0
29,1
35,0
39,0
53,0
50,0
27,0
27,0
81,1
81,0
42,0
34,0
47,1
59,0
34,0
30,0
48,0
32,0
55,0
40,0
49,0
40,0
43,1
30,0
34,0
43,0
45,0
46,0
40,0
43,0
36,0
34,0
49,1
49,0
36,0
56,0
41,0
58,0
59,1
32,0
43,0
33,0
31,0
36,0
38,0
44,0
36,0
45,0
59,0
40,0
27,0
48,0
29,0
49,0
26,0
47,0
54,0
49,0
42,0
59,0
34,0
31,0
45,0
31,0
44,0
26,0
45,0
34,0
56,1
42,0
30,0
41,0
44,0
56,0
54,0
35,0
35,0
26,0
53,0
41,0
26,0
36,0
43,0
59,0
30,0
37,0
29,0
43,0
46,1
44,0
45,0
27,0
29,0
50,0
40,0
54,0
55,0
54,0
33,0
57,1
30,0
52,1
34,0
35,0
37,0
37,0
56,0
43,1
32,0
25,0
35,0
38,0
30,0
55,0
36,0
37,0
25,0
60,0
50,0
49,0
28,0
53,0
57,0
41,0
51,0
33,0
45,0
32,1
60,0
47,0
33,0
34,1
32,0
33,1
37,0
35,0
49,0
79,1
42,0
33,0
42,0
32,0
60,0
51,0
29,0
42,0
35,0
54,0
34,0
31,0
56,0
30,0
40,0
33,0
35,0
45,0
39,0
57,0
56,0
34,0
34,0
52,0
29,0
42,0
32,1
43,0
51,0
34,0
48,0
32,0
41,1
29,0
34,1
45,0
33,0
32,0
52,0
58,0
51,1
32,0
31,0
40,0
30,0
37,0
36,0
54,0
53,0
45,0
32,0
60,0
31,0
33,0
33,0
28,0
29,0
36,0
49,0
36,1
51,0
38,0
58,0
35,0
61,0
37,0
32,0
42,0
33,0
37,0
33,0
31,0
48,0
63,1
53,0
50,0
32,1
36,1
35,0
49,0
31,1
26,0
50,0
34,0
53,0
53,0
59,0
59,0
32,0
48,0
77,1
38,0
47,0
34,0
23,1
49,0
57,0
31,0
36,0
49,0
35,0
51,0
42,0
66,0
26,1
42,0
31,0
31,0
64,0
41,0
32,0
31,0
34,0
39,1
30,0
41,0
68,0
30,0
45,0
73,0
32,0
36,0
51,0
57,0
45,0
26,1
35,1
37,0
47,0
26,0
33,0
36,0
37,1
22,1
32,0
55,0
58,1
39,0
40,1
32,0
41,0
41,0
39,0
31,0
33,0
49,0
50,0
40,0
29,0
39,0
70,0
60,0
51,0
37,0
41,1
56,1
33,1
49,0
36,0
30,0
40,0
43,0
45,0
57,1
31,0
42,1
40,0
39,0
37,0
39,0
29,0
22,1
32,1
26,1
30,0
31,0
33,0
32,0
29,0
40,0
51,0
25,1
56,0
38,1
40,0
53,0
48,0
30,0
59,0
58,1
40,0
54,0
52,0
48,0
27,0
26,0
29,0
49,0
34,0
27,0
44,0
33,0
55,1
55,0
58,1
33,0
38,0
31,1
58,0
28,0
50,0
23,0
44,0
60,0
45,0
42,0
28,0
56,0
30,0
34,0
30,0
30,0
28,0
45,0
55,0
49,0
32,1
51,0
35,0
26,0
36,0
35,0
28,0
32,1
54,0
61,0
45,0
31,0
56,0
34,0
32,1
37,0
32,0
44,0
34,0
52,0
51,0
31,0
41,0
50,1
38,0
53,0
59,0
58,0
44,0
36,1
31,0
40,0
57,0
45,0
35,0
49,0
33,0
43,0
38,0
26,0
34,0
35,0
41,0
60,1
36,0
33,0
34,0
38,0
45,1
30,0
40,0
37,0
45,0
26,0
32,0
55,0
47,0
57,0
51,0
41,0
30,0
31,1
58,0
46,0
65,1
43,0
54,1
54,0
36,0
57,0
36,0
31,0
35,0
38,0
33,0
54,0
41,0
33,0
51,0
42,0
52,0
29,1
47,1
58,0
49,0
43,0
52,0
47,0
33,0
47,0
44,1
42,0
26,0
48,0
53,0
35,0
41,0
33,0
59,0
53,0
57,1
56,0
52,0
40,0
42,0
48,0
25,0
30,0
34,0
38,1
41,0
47,0
41,0
30,0
34,0
43,0
41,0
54,0
35,0
37,0
58,0
41,1
34,0
57,0
26,0
33,0
41,0
46,0
43,0
62,0
43,0
43,0
54,0
41,0
42,0
44,0
57,0
38,0
48,0
55,0
31,0
39,0
56,0
27,0
53,0
42,0
57,0
32,1
57,0
56,0
56,0
58,0
27,1
53,0
30,0
60,0
31,0
34,0
48,1
48,0
42,0
33,0
34,0
32,0
36,0
30,0
24,0
41,0
57,0
45,0
47,0
47,0
29,1
26,1
57,0
56,0
39,0
37,0
38,0
46,0
31,1
46,0
34,0
30,0
40,0
31,0
32,0
40,0
61,1
34,0
60,0
34,0
25,0
37,0
29,1
44,0
50,0
70,0
44,0
52,0
59,0
46,0
42,1
28,0
51,1
37,0
58,0
46,0
30,0
53,0
56,0
26,0
59,1
29,0
38,0
48,0
39,0
27,1
43,0
37,0
46,0
27,1
55,0
33,0
57,0
37,0
58,0
33,0
43,0
31,0
28,0
32,0
35,0
46,0
51,0
29,0
28,0
44,0
48,0
33,0
40,0
32,0
32,0
27,0
47,0
74,1
39,0
51,0
54,0
79,0
31,0
57,0
35,0
45,0
31,0
44,0
67,0
29,0
38,0
36,0
48,0
42,0
24,0
43,0
68,1
58,0
45,0
53,0
36,0
55,0
58,0
27,0
68,1
30,0
48,0
59,0
43,0
36,1
47,0
34,0
42,0
28,0
46,0
28,1
34,1
42,0
42,0
35,0
34,0
29,0
33,0
48,0
28,0
46,0
30,0
30,1
34,0
58,0
42,1
59,0
35,0
34,0
45,0
31,0
53,0
39,0
42,0
30,0
40,0
50,0
36,0
40,0
47,0
39,0
36,0
54,0
34,0
35,0
42,0
53,0
42,0
52,0
39,0
32,0
60,1
35,0
38,0
28,0
53,0
59,0
56,0
34,0
37,0
52,0
57,0
45,0
54,0
33,0
32,0
47,0
40,0
36,0
32,0
58,0
34,0
41,0
40,0
31,0
30,0
30,1
55,0
40,0
38,0
48,0
41,0
35,0
41,0
45,0
49,1
47,0
31,0
48,0
46,0
42,0
55,0
49,1
32,0
52,1
45,1
31,0
35,0
47,1
39,0
49,0
36,1
25,0
39,0
38,0
43,0
25,0
57,0
34,0
31,0
33,0
50,1
26,1
34,0
60,0
31,0
31,0
36,1
43,0
43,0
36,0
32,0
53,0
46,0
36,0
39,0
58,0
34,0
55,0
34,0
47,0
58,0
36,0
30,0
35,0
51,0
35,0
52,1
37,0
36,0
59,0
65,1
36,0
59,0
42,0
59,0
45,0
36,1
31,1
32,0
37,0
29,0
31,0
31,0
59,0
60,0
55,0
28,0
57,0
25,1
33,0
51,0
26,0
34,0
31,0
32,0
32,0
39,0
48,0
55,0
44,1
29,0
41,0
53,0
32,0
49,0
36,0
26,0
39,0
56,0
43,0
38,0
33,0
33,0
56,0
26,0
40,0
26,1
31,0
32,0
59,0
49,0
34,0
57,0
49,0
75,0
30,0
35,0
30,1
37,0
33,0
51,0
52,0
50,0
40,0
28,1
31,0
49,0
31,0
40,0
74,0
40,0
34,0
27,0
40,0
43,0
36,0
34,0
36,0
36,1
31,0
34,0
44,0
40,0
53,0
31,0
56,0
35,0
32,0
45,1
26,0
42,0
56,0
29,0
43,0
52,0
34,0
33,1
34,0
41,0
31,0
44,1
36,0
48,0
38,0
41,0
33,0
49,1
33,0
43,0
36,1
40,0
49,0
34,0
53,0
57,0
50,0
49,0
36,0
33,0
41,0
39,0
37,0
40,0
39,0
42,0
53,0
33,1
35,0
42,0
35,0
30,0
32,0
47,0
36,0
60,0
45,0
29,1
32,0
66,0
27,0
35,0
49,0
52,1
44,0
30,0
33,0
33,0
66,0
56,0
46,0
56,1
71,1
38,0
34,0
34,0
47,0
36,1
56,0
35,0
36,0
36,0
53,0
37,0
58,0
42,0
58,0
37,0
33,0
32,0
41,0
60,0
21,0
26,0
43,0
40,1
36,0
25,0
33,0
33,0
36,0
46,0
38,1
36,0
46,0
26,0
57,0
30,1
29,0
47,0
51,0
42,0
33,0
36,0
42,0
37,0
25,0
40,0
43,0
37,0
48,0
24,1
42,1
28,0
55,0
24,0
30,1
39,0
39,0
60,0
32,0
58,0
53,0
34,0
35,0
70,0
51,0
36,0
47,0
43,0
30,1
35,0
46,0
45,0
35,0
39,0
27,1
61,0
43,0
31,0
42,0
37,0
31,0
86,1
33,0
52,1
43,0
36,1
34,0
53,0
33,0
44,0
51,0
63,0
45,0
50,1
36,0
47,1
29,0
34,0
31,0
34,0
58,0
32,0
49,0
30,1
33,0
33,0
55,0
38,0
59,0
59,0
50,0
30,0
44,0
32,0
24,0
29,0
45,0
59,0
51,0
37,0
50,0
43,0
46,1
32,0
38,0
50,0
35,0
26,0
28,0
43,0
35,0
44,0
53,0
40,1
34,0
43,0
34,1
54,0
36,0
31,0
46,0
47,0
28,0
53,0
30,0
42,0
43,0
36,0
36,0
39,0
33,0
22,1
57,0
28,0
49,0
28,1
40,0
39,0
32,0
41,0
37,0
36,0
30,1
32,0
40,0
59,1
55,1
48,0
46,0
29,0
33,0
42,0
57,0
27,0
36,0
31,0
32,0
36,1
31,0
32,0
38,0
32,0
36,0
37,0
26,0
44,0
38,0
34,0
34,0
58,0
33,0
53,0
34,0
34,1
54,0
53,0
51,0
47,0
45,0
37,0
57,0
60,0
33,0
46,0
32,0
29,0
52,0
28,0
33,0
31,0
36,0
39,1
57,1
31,0
47,0
42,0
50,1
44,0
52,0
40,0
31,0
35,0
56,0
51,0
55,0
58,1
32,0
43,0
57,0
83,0
40,1
47,0
44,1
49,0
55,0
30,0
34,0
61,1
42,0
31,0
38,0
47,0
51,0
38,0
46,0
53,0
40,0
34,0
32,0
32,0
35,0
31,0
32,0
26,0
26,0
42,0
28,0
41,0
23,0
32,0
29,0
53,0
43,0
36,0
28,1
44,0
25,0
52,0
30,0
46,0
63,0
58,0
40,0
33,0
55,0
37,0
54,0
42,0
40,1
42,0
34,0
44,0
30,0
40,0
31,0
36,0
61,0
32,1
21,0
32,0
44,0
46,0
43,0
32,0
42,0
45,0
29,0
47,0
53,0
28,0
46,0
60,0
55,0
48,0
34,0
60,0
33,1
28,0
49,0
59,0
60,0
33,0
47,0
40,0
47,0
40,0
45,0
35,0
48,0
41,0
31,0
58,0
33,0
36,1
30,0
39,0
42,0
32,0
51,0
44,0
46,0
49,0
39,0
33,0
26,1
39,0
39,1
33,0
29,0
25,1
39,0
31,0
26,0
55,0
35,0
33,1
42,0
46,0
30,0
35,0
55,0
56,0
34,0
30,0
50,0
43,0
50,0
38,0
59,0
46,0
36,0
31,0
32,0
36,0
56,0
40,0
40,0
35,0
32,0
36,0
31,1
64,0
53,0
35,0
31,0
32,0
33,0
54,0
31,0
29,1
35,0
38,1
46,0
50,0
35,0
32,0
39,0
40,0
30,1
19,0
56,1
51,0
27,0
31,0
37,1
44,0
50,0
31,1
56,0
31,0
26,0
22,0
38,0
37,0
38,0
29,0
32,1
28,0
42,0
53,0
48,0
30,0
29,0
31,0
43,0
43,0
68,1
45,0
48,0
32,0
36,0
31,0
38,0
30,0
59,0
33,0
59,0
30,1
38,0
29,0
39,0
45,0
40,0
31,0
30,1
49,0
38,0
47,0
40,0
31,0
55,0
40,0
46,0
39,0
37,0
34,1
44,0
35,0
34,0
28,0
43,0
29,0
30,0
43,0
25,0
40,1
30,0
40,0
34,0
38,0
52,1
54,0
52,0
43,0
26,1
48,0
50,0
30,0
31,0
46,0
54,1
55,0
35,0
48,0
41,0
30,0
32,0
27,0
35,0
35,0
55,0
49,0
35,0
55,0
48,0
39,0
56,0
35,1
30,0
30,0
54,0
57,0
55,0
74,0
44,0
35,0
51,0
35,0
34,0
50,0
52,0
29,0
35,0
33,0
40,0
43,0
28,0
39,0
25,1
40,0
30,0
36,0
44,0
41,0
39,0
37,0
48,0
31,0
37,0
26,1
35,0
27,1
46,0
51,0
52,0
33,0
43,0
56,0
29,0
33,0
31,0
51,0
34,0
27,0
40,1
53,0
47,1
35,1
43,0
23,0
39,0
57,0
31,0
27,0
38,0
31,0
46,0
38,0
35,0
41,0
52,0
31,0
36,0
36,0
58,0
34,1
40,0
48,0
35,0
38,0
33,0
28,0
26,0
40,0
58,0
37,0
41,0
32,0
26,0
42,0
30,0
30,0
37,0
39,0
36,0
40,0
39,0
34,0
31,0
31,0
42,0
47,0
35,0
35,0
32,0
42,1
59,0
56,0
39,0
40,0
46,0
49,0
32,0
36,0
27,0
27,0
28,0
60,0
49,0
51,0
25,0
27,0
31,0
38,1
36,0
47,1
42,0
47,0
60,0
28,0
39,0
32,1
50,0
46,0
48,0
59,0
40,0
29,1
44,0
38,0
49,0
37,0
49,0
32,0
47,0
46,0
40,0
40,0
59,0
31,0
43,0
39,0
62,0
36,0
42,0
48,1
44,0
35,1
27,1
34,0
37,0
30,0
30,0
30,0
34,0
57,0
46,0
25,0
25,0
58,0
28,0
48,0
41,1
40,0
42,0
54,0
36,0
36,1
57,0
34,0
45,1
49,0
25,0
24,0
37,0
32,0
42,0
38,0
45,0
64,1
50,0
35,0
43,0
47,0
47,0
54,0
51,0
48,0
31,0
32,1
46,0
33,0
36,0
28,1
51,0
56,0
42,0
28,0
27,0
52,0
35,0
38,0
26,0
30,0
33,1
35,0
35,0
35,0
34,0
47,0
44,0
26,0
43,0
36,0
47,0
49,0
35,1
44,0
52,0
26,0
34,0
35,0
50,0
41,0
29,0
36,0
38,0
50,0
50,0
31,0
36,0
35,1
41,0
75,1
54,0
35,1
51,0
24,1
26,1
36,0
52,0
37,0
46,0
59,0
41,0
29,0
45,0
47,0
44,0
42,0
33,0
26,0
42,0
43,0
55,0
49,0
47,0
47,0
33,0
68,1
39,0
28,0
58,0
32,0
46,0
50,0
41,0
39,0
58,0
43,0
37,0
25,0
32,0
36,0
28,0
56,0
60,0
33,0
59,0
51,0
42,0
54,1
42,0
32,0
35,0
44,1
29,1
43,0
33,0
35,0
47,0
35,0
53,0
66,0
34,0
45,1
53,0
73,0
50,0
33,0
57,1
47,0
44,0
35,0
40,0
30,0
26,0
49,0
32,0
39,0
41,0
35,0
31,0
38,0
47,0
28,0
44,0
41,0
38,0
31,0
44,0
38,0
43,0
32,0
47,0
46,0
41,0
34,0
57,0
31,0
28,0
42,0
37,0
35,0
26,0
54,0
60,0
50,0
47,0
49,0
47,0
43,0
37,1
53,0
29,0
28,0
60,0
47,0
40,0
30,0
30,0
46,0
45,0
41,1
44,0
36,1
25,0
39,0
35,1
53,0
37,0
21,0
35,0
60,0
59,0
29,0
30,0
33,0
44,0
47,0
27,1
27,0
31,0
49,0
32,0
43,0
41,0
64,1
38,0
41,0
58,0
21,0
58,0
60,0
52,0
33,0
32,0
31,0
35,0
48,0
38,0
33,0
45,0
41,0
38,0
39,0
49,0
46,0
32,0
43,0
43,0
30,0
26,0
45,0
37,0
52,0
41,0
32,0
31,0
36,0
47,1
27,0
37,0
60,0
31,0
49,0
26,0
58,0
46,0
29,0
60,0
59,0
30,0
54,0
41,0
19,0
35,1
46,0
36,0
36,0
59,0
36,0
31,0
52,0
40,1
33,0
29,0
37,0
34,0
87,1
46,0
32,0
43,0
59,1
30,0
33,0
44,0
34,0
60,0
42,1
38,0
53,0
33,0
44,0
53,0
49,0
30,0
31,0
32,0
70,0
32,1
45,0
46,0
22,1
36,0
28,0
58,0
37,0
39,0
41,0
56,0
49,0
59,0
27,0
58,0
42,0
50,0
48,0
44,0
29,0
32,0
37,0
53,0
51,0
46,0
41,0
37,1
70,1
39,1
77,1
36,0
35,0
37,0
53,0
58,0
43,0
46,0
30,0
60,1
37,0
22,0
32,0
39,0
43,0
39,0
43,0
36,0
37,0
27,0
51,0
58,0
43,0
23,0
40,0
66,0
55,1
58,0
43,0
31,0
34,0
46,1
37,0
30,0
54,1
39,0
26,0
30,0
26,0
36,0
56,0
34,0
44,0
53,1
31,0
38,0
32,0
31,0
42,0
33,0
34,0
33,0
27,0
33,1
25,0
26,0
59,0
30,0
59,0
69,1
30,0
38,0
28,0
32,0
50,1
43,0
44,0
45,0
38,0
36,0
31,0
57,0
37,0
30,0
55,0
57,0
37,0
34,0
56,0
35,0
27,0
30,0
41,0
52,0
31,0
46,1
80,0
40,1
25,0
54,0
37,0
40,0
34,1
29,0
34,0
25,0
36,1
37,0
30,0
26,0
36,0
32,0
60,1
44,0
35,0
35,0
35,1
34,0
43,1
33,0
41,0
30,0
42,0
34,0
36,0
31,1
50,0
58,0
30,0
44,0
42,0
61,0
40,0
30,0
54,0
43,0
42,0
30,0
33,1
40,0
50,0
47,1
37,0
32,0
61,1
50,0
30,1
56,0
33,0
42,0
46,0
35,0
32,0
53,0
48,0
32,0
56,0
36,0
31,0
20,0
53,0
36,0
33,1
43,0
50,0
60,0
41,0
46,0
47,0
46,0
56,0
33,1
33,0
52,0
30,0
24,1
46,0
23,1
41,0
42,0
28,1
46,0
37,0
36,0
27,0
30,0
46,0
33,0
40,0
36,0
31,0
36,0
29,1
32,0
33,0
36,0
74,1
30,0
40,0
38,0
54,0
47,0
36,0
25,0
29,0
34,1
39,0
37,0
56,1
36,0
59,0
35,0
61,1
42,0
34,0
47,0
26,0
45,0
41,0
33,0
24,0
41,0
30,0
51,0
27,0
44,0
58,1
41,1
34,1
50,0
42,0
27,0
41,0
45,0
38,0
59,0
45,0
30,0
56,0
27,0
54,0
29,0
48,1
58,0
56,0
53,0
25,0
36,0
39,0
30,0
46,0
39,0
41,0
36,0
39,0
40,0
28,0
36,0
42,0
57,0
32,0
35,1
56,0
44,0
55,0
31,1
54,0
21,0
33,0
53,0
44,1
42,0
30,0
48,0
34,0
49,0
54,0
52,0
34,0
30,0
40,0
59,0
48,0
51,1
56,0
57,0
36,0
32,0
34,0
49,0
43,0
54,0
38,0
60,0
37,0
54,1
32,0
39,0
41,0
36,0
38,0
31,0
73,0
58,0
40,0
35,0
47,0
37,0
59,0
37,0
23,1
32,0
57,0
57,0
33,0
53,0
51,0
27,0
38,0
32,0
31,1
56,0
53,1
29,0
40,0
45,0
29,0
43,0
31,0
51,0
51,0
61,0
33,0
43,0
37,0
51,0
38,0
47,0
46,0
32,0
54,0
76,1
32,1
41,0
47,0
55,1
37,0
43,0
26,1
33,0
29,0
53,0
30,0
29,0
43,0
52,0
39,0
50,0
57,0
53,0
31,0
30,0
35,0
32,0
50,1
42,1
33,0
34,0
47,0
50,0
42,0
49,0
57,0
48,0
59,0
33,1
36,0
56,1
46,0
53,0
27,0
35,0
58,1
31,0
38,0
33,0
42,0
48,0
41,0
25,0
27,1
33,0
34,0
33,0
32,1
66,0
41,0
59,0
47,0
34,0
39,1
35,0
49,0
26,0
19,0
36,0
53,0
56,0
44,0
33,0
46,1
31,0
52,0
47,0
21,0
36,0
47,0
30,0
26,0
30,0
27,0
43,0
56,0
56,1
47,0
56,0
38,0
30,0
55,0
31,0
32,0
34,0
33,0
38,0
24,0
64,0
21,0
56,0
29,0
60,0
36,0
35,0
36,0
62,0
36,0
57,0
47,0
26,0
34,0
32,0
22,0
37,1
29,0
35,0
56,0
54,0
48,0
58,0
31,0
30,0
46,0
36,0
57,0
58,0
50,0
38,0
24,1
57,0
56,0
56,0
24,1
36,0
38,0
34,0
38,0
55,0
43,0
42,0
28,0
37,0
54,0
54,0
34,0
48,0
45,0
33,0
30,0
37,0
25,0
39,0
36,0
32,0
32,0
40,0
30,0
56,0
36,0
58,1
57,0
58,1
27,0
27,0
39,0
44,0
31,1
45,0
56,0
33,0
36,0
46,0
35,0
29,0
35,0
28,0
43,0
46,0
59,0
55,0
36,0
31,0
34,0
46,0
30,0
46,0
26,0
49,0
35,0
36,0
42,0
40,0
47,0
31,0
30,0
34,0
50,0
56,0
33,0
34,0
35,0
38,1
31,0
33,0
29,0
38,0
36,0
48,0
48,0
34,0
28,0
47,0
50,0
32,0
53,0
29,0
29,0
29,0
31,0
53,0
47,0
70,1
34,0
53,0
45,0
26,0
38,0
60,0
35,0
48,0
35,0
42,0
35,0
65,1
53,0
30,1
40,0
65,1
58,0
37,0
44,0
43,0
40,0
38,0
53,0
46,0
26,0
55,0
30,0
34,0
49,0
46,0
29,0
23,1
53,0
29,0
49,0
29,0
34,1
41,0
26,0
29,0
58,0
41,0
50,0
35,0
49,1
32,0
60,0
40,0
59,0
50,0
56,0
30,0
25,1
56,0
47,0
45,0
58,0
32,0
40,1
37,0
48,0
72,1
61,1
48,0
58,0
33,0
45,0
38,0
42,0
52,0
38,0
45,0
51,1
37,0
53,0
47,0
46,0
31,0
28,0
40,0
37,0
36,0
34,0
31,0
58,0
37,1
33,0
26,0
43,0
26,0
31,0
27,0
29,1
36,0
31,0
39,0
48,0
43,0
28,0
33,0
44,0
32,0
59,0
33,1
36,0
35,0
42,0
57,0
46,0
31,0
38,0
50,1
37,0
38,0
31,0
29,0
54,0
41,0
52,0
33,1
35,0
30,0
39,0
60,0
58,0
49,0
30,1
52,0
28,0
46,0
58,0
59,0
36,0
32,0
29,0
41,1
40,0
39,1
31,0
42,0
49,0
61,0
26,0
41,0
59,0
46,0
40,0
33,0
38,0
56,0
43,0
32,0
38,0
42,0
22,1
49,0
43,0
54,0
53,0
51,0
45,0
49,0
48,0
33,0
36,0
33,0
52,0
39,0
60,0
34,0
50,0
33,0
38,0
48,0
39,0
36,0
47,0
33,0
59,0
35,0
38,0
33,0
56,0
37,0
31,0
36,0
39,0
42,0
51,0
32,0
31,0
33,0
52,0
40,0
42,0
36,0
49,1
36,0
25,1
43,0
45,0
26,1
41,0
57,0
60,0
44,0
30,0
56,0
60,0
30,0
40,0
33,0
36,0
47,0
30,0
60,1
30,0
36,0
56,1
40,0
43,0
39,0
34,0
47,0
59,0
40,0
47,0
41,0
59,1
32,0
41,1
30,0
45,0
31,0
43,0
49,0
56,0
50,0
35,0
54,0
55,0
35,1
33,0
57,0
49,0
33,0
35,0
35,0
27,0
28,0
45,0
40,0
46,0
53,0
28,0
26,1
37,0
52,0
39,0
25,1
37,0
51,0
42,0
29,0
40,0
35,0
51,0
29,1
50,1
41,0
54,1
28,0
49,1
37,1
31,0
31,0
55,0
52,0
33,0
47,0
37,0
31,0
46,0
28,0
27,0
53,0
45,0
27,0
39,0
36,0
36,0
33,0
33,0
79,0
47,0
34,0
52,0
51,0
25,0
42,0
32,0
31,0
45,0
30,0
30,0
48,0
31,0
30,0
47,0
42,0
32,0
37,0
74,1
35,0
55,0
47,0
58,0
54,0
32,0
77,1
44,0
39,0
57,0
35,1
30,0
34,1
47,0
55,0
39,1
34,0
26,0
31,0
35,0
49,0
33,0
40,0
40,0
58,0
54,0
31,0
39,0
46,0
44,0
53,1
33,0
29,0
31,0
42,0
43,0
56,0
44,0
32,0
56,0
47,0
34,0
32,0
59,0
23,0
31,0
46,1
26,0
29,0
34,1
60,1
39,0
45,0
33,0
29,0
37,0
30,0
54,0
38,0
55,0
38,1
34,0
36,0
35,0
48,0
44,0
34,1
34,0
34,0
40,0
26,0
42,0
26,0
59,0
27,0
57,0
26,0
47,1
33,0
40,0
48,0
55,1
42,0
32,0
35,0
35,0
36,1
25,0
53,0
38,0
38,0
55,0
55,0
39,0
40,0
38,1
43,0
60,0
28,0
46,0
52,0
45,0
52,0
30,0
58,0
30,0
26,0
27,0
56,0
34,0
48,0
26,1
38,0
30,0
28,1
36,0
38,0
46,1
32,0
58,0
26,0
34,0
33,0
31,0
39,0
68,0
52,0
36,0
32,0
52,0
36,0
52,0
36,0
35,0
30,0
30,0
23,0
30,0
61,1
41,0
46,0
32,0
32,0
40,0
33,0
31,0
32,1
49,0
30,0
31,0
37,0
38,0
51,0
57,0
41,0
43,0
32,0
48,0
43,0
53,0
36,0
34,0
36,0
51,0
51,0
41,0
38,0
43,0
33,0
35,0
38,0
46,0
36,1
53,0
46,0
49,0
35,0
29,0
32,0
31,0
27,0
44,0
32,0
47,1
29,0
31,0
29,0
42,0
40,0
42,0
30,0
40,0
30,1
30,0
58,0
40,0
33,0
57,0
27,0
37,0
45,0
41,0
30,0
31,0
39,0
46,0
36,0
34,0
57,0
54,0
36,0
30,0
32,0
32,1
43,0
33,0
38,0
42,0
28,0
56,0
71,1
54,0
28,1
53,0
40,1
37,0
41,0
37,0
29,0
29,0
25,1
78,0
54,0
36,0
33,0
49,0
31,0
28,0
39,1
31,0
42,0
40,0
58,0
44,0
34,0
34,0
58,0
43,0
37,0
51,0
23,1
31,0
34,1
44,0
31,0
35,1
31,0
37,0
33,0
41,0
48,0
43,0
42,0
29,0
44,0
60,1
28,0
40,0
31,0
35,0
53,1
30,0
39,0
35,0
31,1
35,0
38,0
34,0
28,0
53,1
32,0
35,0
50,0
53,0
45,1
36,1
55,0
28,0
37,0
51,0
45,0
52,0
43,0
39,0
43,0
51,1
46,0
33,0
30,0
52,0
45,0
36,0
37,0
45,0
35,0
35,0
47,0
32,0
35,0
35,0
26,0
59,0
50,0
63,0
31,0
37,0
34,0
57,0
40,0
38,0
46,0
57,0
34,0
52,0
25,0
40,0
38,0
41,0
41,0
48,0
40,0
27,1
83,1
52,1
54,0
47,0
43,0
42,0
38,0
32,0
49,0
51,0
57,0
28,0
40,0
49,1
53,0
48,1
30,0
45,0
53,0
31,0
49,0
26,1
34,0
38,0
34,1
39,0
35,0
44,0
34,0
53,0
42,0
23,0
37,0
32,0
32,0
35,0
58,0
51,0
58,0
48,0
27,0
24,1
58,1
58,0
31,0
67,1
40,1
32,0
33,0
57,0
41,0
32,0
51,0
27,0
28,0
55,0
38,0
27,0
44,0
44,1
34,0
33,1
29,0
55,0
28,1
35,1
42,0
28,0
47,1
45,0
25,1
31,0
35,1
57,0
30,0
32,0
30,0
29,0
35,0
24,0
43,0
34,0
39,0
54,0
50,1
60,0
32,0
34,0
51,0
51,0
29,0
32,0
41,0
40,1
35,0
43,0
36,0
39,1
35,0
37,0
34,0
28,0
43,0
38,1
34,0
30,0
30,0
54,0
32,0
30,0
45,0
41,0
29,1
32,0
57,1
37,0
34,0
28,0
38,0
42,0
53,0
38,0
40,0
48,0
32,0
47,0
33,0
53,0
25,0
33,0
36,0
34,0
47,0
51,1
51,0
33,0
41,1
33,0
50,0
32,1
34,0
45,0
24,1
43,0
33,1
46,0
24,0
49,0
40,0
55,0
39,0
36,0
32,0
44,0
30,1
29,0
45,0
30,0
29,0
54,1
35,0
30,0
53,0
